player_id,name,season,team,league,avg_pts,avg_elo,market_value_in_eur,position,height,birthdate,birthplace,nationality,player_profile_links
370846,timothy weah,2017/18,paris-saint-germain-fc,IT1,5.3,37.33,1000000,Right Midfield,"1,83 m","Feb 22, 2000 (24)","New York City, New ...",United States,https://www.transfermarkt.com/timothy-weah/profil/spieler/370846
332697,weston mckennie,2019/20,schalke-04,IT1,6,72,22000000,Central Midfield,"1,85 m","Aug 28, 1998 (25)","Little Elm, Texas",United States,https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697
332697,weston mckennie,2019/20,schalke-04,IT1,6,72,20000000,Central Midfield,"1,85 m","Aug 28, 1998 (25)","Little Elm, Texas",United States,https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697
332697,weston mckennie,2018/19,schalke-04,IT1,6.3,71,12000000,Central Midfield,"1,85 m","Aug 28, 1998 (25)","Little Elm, Texas",United States,https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697
332697,weston mckennie,2018/19,schalke-04,IT1,6.3,71,15000000,Central Midfield,"1,85 m","Aug 28, 1998 (25)","Little Elm, Texas",United States,https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697
332697,weston mckennie,2018/19,schalke-04,IT1,6.3,71,20000000,Central Midfield,"1,85 m","Aug 28, 1998 (25)","Little Elm, Texas",United States,https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697
332697,weston mckennie,2018/19,schalke-04,IT1,6.3,71,20000000,Central Midfield,"1,85 m","Aug 28, 1998 (25)","Little Elm, Texas",United States,https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697
332697,weston mckennie,2020/21,juventus-fc,IT1,6.1,74,22000000,Central Midfield,"1,85 m","Aug 28, 1998 (25)","Little Elm, Texas",United States,https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697
332697,weston mckennie,2020/21,juventus-fc,IT1,6.1,74,25000000,Central Midfield,"1,85 m","Aug 28, 1998 (25)","Little Elm, Texas",United States,https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697
332697,weston mckennie,2020/21,juventus-fc,IT1,6.1,74,25000000,Central Midfield,"1,85 m","Aug 28, 1998 (25)","Little Elm, Texas",United States,https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697
332697,weston mckennie,2017/18,schalke-04,IT1,5.6,60,2000000,Central Midfield,"1,85 m","Aug 28, 1998 (25)","Little Elm, Texas",United States,https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697
332697,weston mckennie,2017/18,schalke-04,IT1,5.6,60,4500000,Central Midfield,"1,85 m","Aug 28, 1998 (25)","Little Elm, Texas",United States,https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697
332697,weston mckennie,2017/18,schalke-04,IT1,5.6,60,6500000,Central Midfield,"1,85 m","Aug 28, 1998 (25)","Little Elm, Texas",United States,https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697
332697,weston mckennie,2023/24,juventus-fc,IT1,6.8,84,20000000,Central Midfield,"1,85 m","Aug 28, 1998 (25)","Little Elm, Texas",United States,https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697
332697,weston mckennie,2023/24,juventus-fc,IT1,6.8,84,23000000,Central Midfield,"1,85 m","Aug 28, 1998 (25)","Little Elm, Texas",United States,https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697
332697,weston mckennie,2023/24,juventus-fc,IT1,6.8,84,25000000,Central Midfield,"1,85 m","Aug 28, 1998 (25)","Little Elm, Texas",United States,https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697
332697,weston mckennie,2016/17,schalke-04,IT1,5.55,39,100000,Central Midfield,"1,85 m","Aug 28, 1998 (25)","Little Elm, Texas",United States,https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697
332697,weston mckennie,2021/22,juventus-fc,IT1,6.3,78,25000000,Central Midfield,"1,85 m","Aug 28, 1998 (25)","Little Elm, Texas",United States,https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697
332697,weston mckennie,2021/22,juventus-fc,IT1,6.3,78,25000000,Central Midfield,"1,85 m","Aug 28, 1998 (25)","Little Elm, Texas",United States,https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697
332697,weston mckennie,2022/23,leeds-united-afc,IT1,6.05,77,21000000,Central Midfield,"1,85 m","Aug 28, 1998 (25)","Little Elm, Texas",United States,https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697
332697,weston mckennie,2022/23,leeds-united-afc,IT1,6.05,77,18000000,Central Midfield,"1,85 m","Aug 28, 1998 (25)","Little Elm, Texas",United States,https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697
503991,yunus musah,2022/23,valencia-cf,IT1,5.8,76,25000000,Central Midfield,"1,78 m","Nov 29, 2002 (21)","New York City, New ...",United States,https://www.transfermarkt.com/yunus-musah/profil/spieler/503991
503991,yunus musah,2022/23,valencia-cf,IT1,5.8,76,20000000,Central Midfield,"1,78 m","Nov 29, 2002 (21)","New York City, New ...",United States,https://www.transfermarkt.com/yunus-musah/profil/spieler/503991
503991,yunus musah,2022/23,valencia-cf,IT1,5.8,76,25000000,Central Midfield,"1,78 m","Nov 29, 2002 (21)","New York City, New ...",United States,https://www.transfermarkt.com/yunus-musah/profil/spieler/503991
503991,yunus musah,2022/23,valencia-cf,IT1,5.8,76,22000000,Central Midfield,"1,78 m","Nov 29, 2002 (21)","New York City, New ...",United States,https://www.transfermarkt.com/yunus-musah/profil/spieler/503991
503991,yunus musah,2022/23,valencia-cf,IT1,5.8,76,18000000,Central Midfield,"1,78 m","Nov 29, 2002 (21)","New York City, New ...",United States,https://www.transfermarkt.com/yunus-musah/profil/spieler/503991
503991,yunus musah,2021/22,valencia-cf,IT1,5.5,69,15000000,Central Midfield,"1,78 m","Nov 29, 2002 (21)","New York City, New ...",United States,https://www.transfermarkt.com/yunus-musah/profil/spieler/503991
503991,yunus musah,2021/22,valencia-cf,IT1,5.5,69,15000000,Central Midfield,"1,78 m","Nov 29, 2002 (21)","New York City, New ...",United States,https://www.transfermarkt.com/yunus-musah/profil/spieler/503991
503991,yunus musah,2018/19,arsenal-sub18,NA,7,36,NA,Central Midfield,"1,78 m","Nov 29, 2002 (21)","New York City, New ...",United States,https://www.transfermarkt.com/yunus-musah/profil/spieler/503991
503991,yunus musah,2023/24,milan,IT1,5.5,76,20000000,Central Midfield,"1,78 m","Nov 29, 2002 (21)","New York City, New ...",United States,https://www.transfermarkt.com/yunus-musah/profil/spieler/503991
503991,yunus musah,2023/24,milan,IT1,5.5,76,23000000,Central Midfield,"1,78 m","Nov 29, 2002 (21)","New York City, New ...",United States,https://www.transfermarkt.com/yunus-musah/profil/spieler/503991
503991,yunus musah,2017/18,arsenal-sub18,NA,5.4,25,NA,Central Midfield,"1,78 m","Nov 29, 2002 (21)","New York City, New ...",United States,https://www.transfermarkt.com/yunus-musah/profil/spieler/503991
503991,yunus musah,2019/20,valencia-cf-juvenil,IT1,5.5,39.5,200000,Central Midfield,"1,78 m","Nov 29, 2002 (21)","New York City, New ...",United States,https://www.transfermarkt.com/yunus-musah/profil/spieler/503991
503991,yunus musah,2019/20,valencia-cf-juvenil,IT1,5.5,39.5,200000,Central Midfield,"1,78 m","Nov 29, 2002 (21)","New York City, New ...",United States,https://www.transfermarkt.com/yunus-musah/profil/spieler/503991
503991,yunus musah,2020/21,valencia-cf,IT1,5.5,65,5000000,Central Midfield,"1,78 m","Nov 29, 2002 (21)","New York City, New ...",United States,https://www.transfermarkt.com/yunus-musah/profil/spieler/503991
503991,yunus musah,2020/21,valencia-cf,IT1,5.5,65,10000000,Central Midfield,"1,78 m","Nov 29, 2002 (21)","New York City, New ...",United States,https://www.transfermarkt.com/yunus-musah/profil/spieler/503991
503991,yunus musah,2020/21,valencia-cf,IT1,5.5,65,15000000,Central Midfield,"1,78 m","Nov 29, 2002 (21)","New York City, New ...",United States,https://www.transfermarkt.com/yunus-musah/profil/spieler/503991
