"name","season","competition","appearances","goals","cards","player_profile_links","Birthdate (Age)","BirthPlace","Nationality","Height","Position","Player_ID"
"johnny cardoso","2019/20","Série A","1","-","-","https://www.transfermarkt.com/johnny-cardoso/profil/spieler/689505","Sep 20, 2001 (22)","Denville, New Jersey","United States","1,86 m","Defensive Midfield",689505
"kristoffer lund","2023/24","Serie B","33","2","3","https://www.transfermarkt.com/kristoffer-lund/profil/spieler/623773","May 14, 2002 (21)","Kerteminde","United States","1,84 m","Left-Back",623773
"kristoffer lund","2023/24","Europa League Qualifying","2","-","1","https://www.transfermarkt.com/kristoffer-lund/profil/spieler/623773","May 14, 2002 (21)","Kerteminde","United States","1,84 m","Left-Back",623773
"kristoffer lund","2023/24","Champions League Qu.","4","-","1","https://www.transfermarkt.com/kristoffer-lund/profil/spieler/623773","May 14, 2002 (21)","Kerteminde","United States","1,84 m","Left-Back",623773
"kristoffer lund","2023/24","Allsvenskan","19","-","4","https://www.transfermarkt.com/kristoffer-lund/profil/spieler/623773","May 14, 2002 (21)","Kerteminde","United States","1,84 m","Left-Back",623773
"kristoffer lund","2022/23","Svenska Cupen","6","-","1","https://www.transfermarkt.com/kristoffer-lund/profil/spieler/623773","May 14, 2002 (21)","Kerteminde","United States","1,84 m","Left-Back",623773
"kristoffer lund","2022/23","Allsvenskan","25","-","6","https://www.transfermarkt.com/kristoffer-lund/profil/spieler/623773","May 14, 2002 (21)","Kerteminde","United States","1,84 m","Left-Back",623773
"kristoffer lund","2021/22","Svenska Cupen","3","-","1","https://www.transfermarkt.com/kristoffer-lund/profil/spieler/623773","May 14, 2002 (21)","Kerteminde","United States","1,84 m","Left-Back",623773
"kristoffer lund","2021/22","1.Division","-","-","-","https://www.transfermarkt.com/kristoffer-lund/profil/spieler/623773","May 14, 2002 (21)","Kerteminde","United States","1,84 m","Left-Back",623773
"kristoffer lund","2021/22","Allsvenskan","15","-","1","https://www.transfermarkt.com/kristoffer-lund/profil/spieler/623773","May 14, 2002 (21)","Kerteminde","United States","1,84 m","Left-Back",623773
"kristoffer lund","2020/21","U19 Boys League","17","-","2","https://www.transfermarkt.com/kristoffer-lund/profil/spieler/623773","May 14, 2002 (21)","Kerteminde","United States","1,84 m","Left-Back",623773
"kristoffer lund","2020/21","Oddset Pokalen","1","-","-","https://www.transfermarkt.com/kristoffer-lund/profil/spieler/623773","May 14, 2002 (21)","Kerteminde","United States","1,84 m","Left-Back",623773
"kristoffer lund","2020/21","Superliga","1","-","-","https://www.transfermarkt.com/kristoffer-lund/profil/spieler/623773","May 14, 2002 (21)","Kerteminde","United States","1,84 m","Left-Back",623773
"kristoffer lund","2020/21","Reserveligaen","1","-","-","https://www.transfermarkt.com/kristoffer-lund/profil/spieler/623773","May 14, 2002 (21)","Kerteminde","United States","1,84 m","Left-Back",623773
"kristoffer lund","2019/20","UEFA Youth League","3","-","-","https://www.transfermarkt.com/kristoffer-lund/profil/spieler/623773","May 14, 2002 (21)","Kerteminde","United States","1,84 m","Left-Back",623773
"kristoffer lund","2019/20","U19 Boys League","13","1","-","https://www.transfermarkt.com/kristoffer-lund/profil/spieler/623773","May 14, 2002 (21)","Kerteminde","United States","1,84 m","Left-Back",623773
"kristoffer lund","2019/20","Reserveligaen","1","-","-","https://www.transfermarkt.com/kristoffer-lund/profil/spieler/623773","May 14, 2002 (21)","Kerteminde","United States","1,84 m","Left-Back",623773
"kristoffer lund","2018/19","Reserveligaen Spring","1","-","-","https://www.transfermarkt.com/kristoffer-lund/profil/spieler/623773","May 14, 2002 (21)","Kerteminde","United States","1,84 m","Left-Back",623773
"kristoffer lund","2018/19","UEFA Youth League","-","-","-","https://www.transfermarkt.com/kristoffer-lund/profil/spieler/623773","May 14, 2002 (21)","Kerteminde","United States","1,84 m","Left-Back",623773
"malik tillman","2023/24","Eredivisie","25","9","11","https://www.transfermarkt.com/malik-tillman/profil/spieler/467437","May 28, 2002 (21)","Nürnberg","United States","1,87 m","Attacking Midfield",467437
"malik tillman","2023/24","Champions League","8","-","3","https://www.transfermarkt.com/malik-tillman/profil/spieler/467437","May 28, 2002 (21)","Nürnberg","United States","1,87 m","Attacking Midfield",467437
"malik tillman","2023/24","KNVB Beker","2","-","1","https://www.transfermarkt.com/malik-tillman/profil/spieler/467437","May 28, 2002 (21)","Nürnberg","United States","1,87 m","Attacking Midfield",467437
"malik tillman","2023/24","Champions League Qu.","1","-","-","https://www.transfermarkt.com/malik-tillman/profil/spieler/467437","May 28, 2002 (21)","Nürnberg","United States","1,87 m","Attacking Midfield",467437
"malik tillman","2023/24","Keuken Kampioen Divisie","1","-","-","https://www.transfermarkt.com/malik-tillman/profil/spieler/467437","May 28, 2002 (21)","Nürnberg","United States","1,87 m","Attacking Midfield",467437
"malik tillman","2022/23","SFA Cup","3","1","-","https://www.transfermarkt.com/malik-tillman/profil/spieler/467437","May 28, 2002 (21)","Nürnberg","United States","1,87 m","Attacking Midfield",467437
"malik tillman","2022/23","Premiership","28","10","4","https://www.transfermarkt.com/malik-tillman/profil/spieler/467437","May 28, 2002 (21)","Nürnberg","United States","1,87 m","Attacking Midfield",467437
"malik tillman","2022/23","Viaplay Cup","3","-","-","https://www.transfermarkt.com/malik-tillman/profil/spieler/467437","May 28, 2002 (21)","Nürnberg","United States","1,87 m","Attacking Midfield",467437
"malik tillman","2022/23","Champions League","5","-","-","https://www.transfermarkt.com/malik-tillman/profil/spieler/467437","May 28, 2002 (21)","Nürnberg","United States","1,87 m","Attacking Midfield",467437
"malik tillman","2022/23","Champions League Qu.","4","1","1","https://www.transfermarkt.com/malik-tillman/profil/spieler/467437","May 28, 2002 (21)","Nürnberg","United States","1,87 m","Attacking Midfield",467437
"malik tillman","2021/22","Bundesliga","4","-","-","https://www.transfermarkt.com/malik-tillman/profil/spieler/467437","May 28, 2002 (21)","Nürnberg","United States","1,87 m","Attacking Midfield",467437
"malik tillman","2021/22","Regionalliga Bayern","15","4","4","https://www.transfermarkt.com/malik-tillman/profil/spieler/467437","May 28, 2002 (21)","Nürnberg","United States","1,87 m","Attacking Midfield",467437
"malik tillman","2021/22","Champions League","2","-","-","https://www.transfermarkt.com/malik-tillman/profil/spieler/467437","May 28, 2002 (21)","Nürnberg","United States","1,87 m","Attacking Midfield",467437
"malik tillman","2021/22","DFB-Pokal","1","1","-","https://www.transfermarkt.com/malik-tillman/profil/spieler/467437","May 28, 2002 (21)","Nürnberg","United States","1,87 m","Attacking Midfield",467437
"malik tillman","2020/21","3. Liga","2","-","-","https://www.transfermarkt.com/malik-tillman/profil/spieler/467437","May 28, 2002 (21)","Nürnberg","United States","1,87 m","Attacking Midfield",467437
"malik tillman","2020/21","DFL-Supercup","-","-","-","https://www.transfermarkt.com/malik-tillman/profil/spieler/467437","May 28, 2002 (21)","Nürnberg","United States","1,87 m","Attacking Midfield",467437
"malik tillman","2020/21","UEFA Super Cup","-","-","-","https://www.transfermarkt.com/malik-tillman/profil/spieler/467437","May 28, 2002 (21)","Nürnberg","United States","1,87 m","Attacking Midfield",467437
"malik tillman","2019/20","Champions League","-","-","-","https://www.transfermarkt.com/malik-tillman/profil/spieler/467437","May 28, 2002 (21)","Nürnberg","United States","1,87 m","Attacking Midfield",467437
"malik tillman","2019/20","3. Liga","8","5","-","https://www.transfermarkt.com/malik-tillman/profil/spieler/467437","May 28, 2002 (21)","Nürnberg","United States","1,87 m","Attacking Midfield",467437
"malik tillman","2019/20","UEFA Youth League","7","2","2","https://www.transfermarkt.com/malik-tillman/profil/spieler/467437","May 28, 2002 (21)","Nürnberg","United States","1,87 m","Attacking Midfield",467437
"malik tillman","2019/20","U19-Bundesliga S/SW","17","13","7","https://www.transfermarkt.com/malik-tillman/profil/spieler/467437","May 28, 2002 (21)","Nürnberg","United States","1,87 m","Attacking Midfield",467437
"malik tillman","2019/20","DFB-Pokal der Junioren","2","1","-","https://www.transfermarkt.com/malik-tillman/profil/spieler/467437","May 28, 2002 (21)","Nürnberg","United States","1,87 m","Attacking Midfield",467437
"malik tillman","2018/19","U17-Bundesliga Endrunde","2","-","-","https://www.transfermarkt.com/malik-tillman/profil/spieler/467437","May 28, 2002 (21)","Nürnberg","United States","1,87 m","Attacking Midfield",467437
"malik tillman","2018/19","U17-Bundesliga South/Southwest","14","12","6","https://www.transfermarkt.com/malik-tillman/profil/spieler/467437","May 28, 2002 (21)","Nürnberg","United States","1,87 m","Attacking Midfield",467437
"malik tillman","2018/19","U19-Bundesliga S/SW","10","1","2","https://www.transfermarkt.com/malik-tillman/profil/spieler/467437","May 28, 2002 (21)","Nürnberg","United States","1,87 m","Attacking Midfield",467437
"malik tillman","2017/18","U17-Bundesliga Endrunde","3","-","-","https://www.transfermarkt.com/malik-tillman/profil/spieler/467437","May 28, 2002 (21)","Nürnberg","United States","1,87 m","Attacking Midfield",467437
"malik tillman","2017/18","U17-Bundesliga South/Southwest","23","3","4","https://www.transfermarkt.com/malik-tillman/profil/spieler/467437","May 28, 2002 (21)","Nürnberg","United States","1,87 m","Attacking Midfield",467437
"mark mckenzie","2020/21","JPL Play-Offs I","5","-","-","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2021/22","Pro L. Supercup","1","-","-","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2020/21","MLS","19","2","1","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2020/21","Croky Cup","3","-","-","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2020/21","JPL","8","-","-","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2020/21","MLS Cup Playoffs","1","-","-","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2023/24","Jupiler Pro League Champions' Play-Offs","6","-","-","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2023/24","Jupiler Pro League","21","-","2","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2023/24","Conference League","4","1","-","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2023/24","Croky Cup","2","-","-","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2023/24","UECL Qualifiers","2","-","1","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2023/24","Europa League Qualifying","2","-","-","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2023/24","Champions League Qu.","2","-","-","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2022/23","JPL Champions PO","6","3","-","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2022/23","JPL","30","1","-","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2022/23","Croky Cup","3","-","-","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2021/22","JPL Playoff II","4","-","-","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2021/22","JPL","18","-","-","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2021/22","Europa League","3","-","1","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2021/22","Croky Cup","2","-","-","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2021/22","Champions League Qu.","-","-","-","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2018/19","USL","2","-","-","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2017/18","USL","6","-","-","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2016/17","USL","3","-","-","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2019/20","MLS","7","-","-","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2019/20","USLC","6","-","-","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2020/21","MLS is Back","6","-","-","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2019/20","MLS Cup Playoffs","2","-","-","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2018/19","MLS","19","-","-","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2018/19","US Open Cup","3","-","-","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2019/20","US Open Cup","1","-","-","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"mark mckenzie","2018/19","MLS Cup Playoffs","1","-","-","https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","Feb 25, 1999 (25)","New York City, New ...","United States","1,84 m","Centre-Back",429259
"matt turner","2023/24","Community Shield","-","-","- / - / -","https://www.transfermarkt.com/matt-turner/profil/spieler/425306","Jun 24, 1994 (29)","Park Ridge, New ...","United States","1,91 m","Goalkeeper",425306
"matt turner","2023/24","EFL Cup","1","-","- / - / -","https://www.transfermarkt.com/matt-turner/profil/spieler/425306","Jun 24, 1994 (29)","Park Ridge, New ...","United States","1,91 m","Goalkeeper",425306
"matt turner","2022/23","EFL Cup","-","-","- / - / -","https://www.transfermarkt.com/matt-turner/profil/spieler/425306","Jun 24, 1994 (29)","Park Ridge, New ...","United States","1,91 m","Goalkeeper",425306
"matt turner","2022/23","Premier League","-","-","- / - / -","https://www.transfermarkt.com/matt-turner/profil/spieler/425306","Jun 24, 1994 (29)","Park Ridge, New ...","United States","1,91 m","Goalkeeper",425306
"matt turner","2022/23","Europa League","5","-","1 / - / -","https://www.transfermarkt.com/matt-turner/profil/spieler/425306","Jun 24, 1994 (29)","Park Ridge, New ...","United States","1,91 m","Goalkeeper",425306
"matt turner","2022/23","FA Cup","2","-","- / - / -","https://www.transfermarkt.com/matt-turner/profil/spieler/425306","Jun 24, 1994 (29)","Park Ridge, New ...","United States","1,91 m","Goalkeeper",425306
"matt turner","2023/24","Premier League","17","-","2 / - / -","https://www.transfermarkt.com/matt-turner/profil/spieler/425306","Jun 24, 1994 (29)","Park Ridge, New ...","United States","1,91 m","Goalkeeper",425306
"matt turner","2023/24","FA Cup","3","-","- / - / -","https://www.transfermarkt.com/matt-turner/profil/spieler/425306","Jun 24, 1994 (29)","Park Ridge, New ...","United States","1,91 m","Goalkeeper",425306
"matt turner","2019/20","US Open Cup","2","-","- / - / -","https://www.transfermarkt.com/matt-turner/profil/spieler/425306","Jun 24, 1994 (29)","Park Ridge, New ...","United States","1,91 m","Goalkeeper",425306
"matt turner","2018/19","MLS","27","-","1 / - / -","https://www.transfermarkt.com/matt-turner/profil/spieler/425306","Jun 24, 1994 (29)","Park Ridge, New ...","United States","1,91 m","Goalkeeper",425306
"matt turner","2017/18","USL","20","-","- / - / -","https://www.transfermarkt.com/matt-turner/profil/spieler/425306","Jun 24, 1994 (29)","Park Ridge, New ...","United States","1,91 m","Goalkeeper",425306
"matt turner","2017/18","US Open Cup","-","-","- / - / -","https://www.transfermarkt.com/matt-turner/profil/spieler/425306","Jun 24, 1994 (29)","Park Ridge, New ...","United States","1,91 m","Goalkeeper",425306
"matt turner","2017/18","MLS","-","-","- / - / -","https://www.transfermarkt.com/matt-turner/profil/spieler/425306","Jun 24, 1994 (29)","Park Ridge, New ...","United States","1,91 m","Goalkeeper",425306
"matt turner","2022/23","MLS","5","-","- / - / -","https://www.transfermarkt.com/matt-turner/profil/spieler/425306","Jun 24, 1994 (29)","Park Ridge, New ...","United States","1,91 m","Goalkeeper",425306
"matt turner","2021/22","MLS Cup Playoffs","1","-","- / - / -","https://www.transfermarkt.com/matt-turner/profil/spieler/425306","Jun 24, 1994 (29)","Park Ridge, New ...","United States","1,91 m","Goalkeeper",425306
"matt turner","2021/22","MLS","28","-","- / - / -","https://www.transfermarkt.com/matt-turner/profil/spieler/425306","Jun 24, 1994 (29)","Park Ridge, New ...","United States","1,91 m","Goalkeeper",425306
"matt turner","2020/21","MLS Cup Playoffs","4","-","- / - / -","https://www.transfermarkt.com/matt-turner/profil/spieler/425306","Jun 24, 1994 (29)","Park Ridge, New ...","United States","1,91 m","Goalkeeper",425306
"matt turner","2020/21","MLS","19","-","- / - / -","https://www.transfermarkt.com/matt-turner/profil/spieler/425306","Jun 24, 1994 (29)","Park Ridge, New ...","United States","1,91 m","Goalkeeper",425306
"matt turner","2020/21","MLS is Back","4","-","- / - / -","https://www.transfermarkt.com/matt-turner/profil/spieler/425306","Jun 24, 1994 (29)","Park Ridge, New ...","United States","1,91 m","Goalkeeper",425306
"matt turner","2019/20","MLS Cup Playoffs","1","-","- / - / -","https://www.transfermarkt.com/matt-turner/profil/spieler/425306","Jun 24, 1994 (29)","Park Ridge, New ...","United States","1,91 m","Goalkeeper",425306
"matt turner","2019/20","MLS","20","-","4 / - / 1","https://www.transfermarkt.com/matt-turner/profil/spieler/425306","Jun 24, 1994 (29)","Park Ridge, New ...","United States","1,91 m","Goalkeeper",425306
"matt turner","2016/17","USL","7","-","- / - / -","https://www.transfermarkt.com/matt-turner/profil/spieler/425306","Jun 24, 1994 (29)","Park Ridge, New ...","United States","1,91 m","Goalkeeper",425306
"matt turner","2016/17","MLS","-","-","- / - / -","https://www.transfermarkt.com/matt-turner/profil/spieler/425306","Jun 24, 1994 (29)","Park Ridge, New ...","United States","1,91 m","Goalkeeper",425306
"miles robinson","2024/25","MLS","9","1","-","https://www.transfermarkt.com/miles-robinson/profil/spieler/468022","Mar 14, 1997 (27)","Arlington, ...","United States","1,88 m","Centre-Back",468022
"miles robinson","2023/24","CONCACAF Champions Cup","3","-","-","https://www.transfermarkt.com/miles-robinson/profil/spieler/468022","Mar 14, 1997 (27)","Arlington, ...","United States","1,88 m","Centre-Back",468022
"miles robinson","2019/20","CONCACAF CL","1","-","-","https://www.transfermarkt.com/miles-robinson/profil/spieler/468022","Mar 14, 1997 (27)","Arlington, ...","United States","1,88 m","Centre-Back",468022
"miles robinson","2020/21","MLS","14","-","-","https://www.transfermarkt.com/miles-robinson/profil/spieler/468022","Mar 14, 1997 (27)","Arlington, ...","United States","1,88 m","Centre-Back",468022
"miles robinson","2020/21","MLS is Back","3","-","-","https://www.transfermarkt.com/miles-robinson/profil/spieler/468022","Mar 14, 1997 (27)","Arlington, ...","United States","1,88 m","Centre-Back",468022
"miles robinson","2019/20","MLS","34","-","1","https://www.transfermarkt.com/miles-robinson/profil/spieler/468022","Mar 14, 1997 (27)","Arlington, ...","United States","1,88 m","Centre-Back",468022
"miles robinson","2019/20","US Open Cup","5","1","1","https://www.transfermarkt.com/miles-robinson/profil/spieler/468022","Mar 14, 1997 (27)","Arlington, ...","United States","1,88 m","Centre-Back",468022
"miles robinson","2023/24","MLS Cup Playoffs","3","-","-","https://www.transfermarkt.com/miles-robinson/profil/spieler/468022","Mar 14, 1997 (27)","Arlington, ...","United States","1,88 m","Centre-Back",468022
"miles robinson","2023/24","MLS","27","2","1","https://www.transfermarkt.com/miles-robinson/profil/spieler/468022","Mar 14, 1997 (27)","Arlington, ...","United States","1,88 m","Centre-Back",468022
"miles robinson","2023/24","Leagues Cup","2","-","-","https://www.transfermarkt.com/miles-robinson/profil/spieler/468022","Mar 14, 1997 (27)","Arlington, ...","United States","1,88 m","Centre-Back",468022
"miles robinson","2022/23","MLS","9","-","-","https://www.transfermarkt.com/miles-robinson/profil/spieler/468022","Mar 14, 1997 (27)","Arlington, ...","United States","1,88 m","Centre-Back",468022
"miles robinson","2022/23","US Open Cup","1","-","1","https://www.transfermarkt.com/miles-robinson/profil/spieler/468022","Mar 14, 1997 (27)","Arlington, ...","United States","1,88 m","Centre-Back",468022
"miles robinson","2021/22","MLS Cup Playoffs","1","-","-","https://www.transfermarkt.com/miles-robinson/profil/spieler/468022","Mar 14, 1997 (27)","Arlington, ...","United States","1,88 m","Centre-Back",468022
"miles robinson","2021/22","MLS","26","1","1","https://www.transfermarkt.com/miles-robinson/profil/spieler/468022","Mar 14, 1997 (27)","Arlington, ...","United States","1,88 m","Centre-Back",468022
"miles robinson","2020/21","CONCACAF CL","4","-","-","https://www.transfermarkt.com/miles-robinson/profil/spieler/468022","Mar 14, 1997 (27)","Arlington, ...","United States","1,88 m","Centre-Back",468022
"miles robinson","2017/18","MLS","-","-","-","https://www.transfermarkt.com/miles-robinson/profil/spieler/468022","Mar 14, 1997 (27)","Arlington, ...","United States","1,88 m","Centre-Back",468022
"miles robinson","2019/20","Campeones Cup","1","-","-","https://www.transfermarkt.com/miles-robinson/profil/spieler/468022","Mar 14, 1997 (27)","Arlington, ...","United States","1,88 m","Centre-Back",468022
"miles robinson","2018/19","CONCACAF CL","4","-","-","https://www.transfermarkt.com/miles-robinson/profil/spieler/468022","Mar 14, 1997 (27)","Arlington, ...","United States","1,88 m","Centre-Back",468022
"miles robinson","2018/19","MLS Cup Playoffs","2","-","-","https://www.transfermarkt.com/miles-robinson/profil/spieler/468022","Mar 14, 1997 (27)","Arlington, ...","United States","1,88 m","Centre-Back",468022
"miles robinson","2018/19","MLS","10","-","-","https://www.transfermarkt.com/miles-robinson/profil/spieler/468022","Mar 14, 1997 (27)","Arlington, ...","United States","1,88 m","Centre-Back",468022
"miles robinson","2018/19","USL","14","1","-","https://www.transfermarkt.com/miles-robinson/profil/spieler/468022","Mar 14, 1997 (27)","Arlington, ...","United States","1,88 m","Centre-Back",468022
"miles robinson","2018/19","US Open Cup","2","-","-","https://www.transfermarkt.com/miles-robinson/profil/spieler/468022","Mar 14, 1997 (27)","Arlington, ...","United States","1,88 m","Centre-Back",468022
"miles robinson","2017/18","USL","6","1","-","https://www.transfermarkt.com/miles-robinson/profil/spieler/468022","Mar 14, 1997 (27)","Arlington, ...","United States","1,88 m","Centre-Back",468022
"miles robinson","2017/18","US Open Cup","1","-","-","https://www.transfermarkt.com/miles-robinson/profil/spieler/468022","Mar 14, 1997 (27)","Arlington, ...","United States","1,88 m","Centre-Back",468022
"ricardo pepi","2023/24","Eredivisie","24","7","1","https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207","Jan 9, 2003 (21)","El Paso, Texas","United States","1,85 m","Centre-Forward",627207
"ricardo pepi","2023/24","Champions League","8","1","1","https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207","Jan 9, 2003 (21)","El Paso, Texas","United States","1,85 m","Centre-Forward",627207
"ricardo pepi","2023/24","KNVB Beker","2","-","-","https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207","Jan 9, 2003 (21)","El Paso, Texas","United States","1,85 m","Centre-Forward",627207
"ricardo pepi","2023/24","Keuken Kampioen Divisie","1","-","-","https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207","Jan 9, 2003 (21)","El Paso, Texas","United States","1,85 m","Centre-Forward",627207
"ricardo pepi","2023/24","Champions League Qu.","2","1","-","https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207","Jan 9, 2003 (21)","El Paso, Texas","United States","1,85 m","Centre-Forward",627207
"ricardo pepi","2023/24","Johan Cruijff Schaal","1","-","-","https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207","Jan 9, 2003 (21)","El Paso, Texas","United States","1,85 m","Centre-Forward",627207
"ricardo pepi","2022/23","Eredivisie","29","12","3","https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207","Jan 9, 2003 (21)","El Paso, Texas","United States","1,85 m","Centre-Forward",627207
"ricardo pepi","2022/23","KNVB Beker","2","1","-","https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207","Jan 9, 2003 (21)","El Paso, Texas","United States","1,85 m","Centre-Forward",627207
"ricardo pepi","2022/23","Bundesliga","4","-","-","https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207","Jan 9, 2003 (21)","El Paso, Texas","United States","1,85 m","Centre-Forward",627207
"ricardo pepi","2022/23","DFB-Pokal","1","-","-","https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207","Jan 9, 2003 (21)","El Paso, Texas","United States","1,85 m","Centre-Forward",627207
"ricardo pepi","2021/22","Bundesliga","11","-","-","https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207","Jan 9, 2003 (21)","El Paso, Texas","United States","1,85 m","Centre-Forward",627207
"ricardo pepi","2021/22","MLS","31","13","2","https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207","Jan 9, 2003 (21)","El Paso, Texas","United States","1,85 m","Centre-Forward",627207
"ricardo pepi","2020/21","MLS Cup Playoffs","2","1","-","https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207","Jan 9, 2003 (21)","El Paso, Texas","United States","1,85 m","Centre-Forward",627207
"ricardo pepi","2020/21","MLS","17","2","1","https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207","Jan 9, 2003 (21)","El Paso, Texas","United States","1,85 m","Centre-Forward",627207
"ricardo pepi","2020/21","USL1","1","-","-","https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207","Jan 9, 2003 (21)","El Paso, Texas","United States","1,85 m","Centre-Forward",627207
